campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSC,SBTL_SWATH,2011,2011,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_UPC,2011,2011,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_SIZEFREQ,2008,2008,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_FISH,2019,2019,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_SIZEFREQ,2007,2007,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_UPC,2019,2019,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_SWATH,2019,2019,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_SWATH,2007,2007,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_FISH,2007,2007,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,BIXBY,36.368468,-121.907499,Point Lobos SMR,reference,reference
UCSC,SBTL_FISH,2010,2010,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,1999,1999,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2013,2013,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2014,2014,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2015,2015,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2000,2000,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2004,2004,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2003,2003,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2000,2000,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,1999,1999,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2018,2018,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2013,2013,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2013,2013,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2000,2000,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,1999,1999,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2017,2017,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2002,2002,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2015,2015,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2014,2014,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2015,2015,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2014,2014,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2010,2010,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,BLUEFISH_DC,36.525143,-121.948778,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2000,2000,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2012,2012,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2013,2013,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2010,2010,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,1999,1999,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2014,2014,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2014,2014,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2002,2002,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2015,2015,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2012,2012,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,1999,1999,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2013,2013,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2015,2015,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2003,2003,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2018,2018,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2017,2017,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2000,2000,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2000,2000,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2013,2013,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2012,2012,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2014,2014,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2015,2015,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,1999,1999,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,BLUEFISH_UC,36.522225,-121.943542,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2018,2018,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2017,2017,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2010,2010,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,BUCHON,35.244079,-120.901098,Point Buchon SMR,SMR,MPA
UCSB,SBTL_SIZEFREQ,2014,2014,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SWATH,2010,2010,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_UPC,2011,2011,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2011,2011,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_FISH,2012,2012,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_FISH,2011,2011,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SWATH,2014,2014,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SWATH,2013,2013,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_FISH,2009,2009,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_FISH,2010,2010,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SWATH,2011,2011,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_UPC,2012,2012,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_FISH,2013,2013,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_UPC,2014,2014,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_UPC,2010,2010,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_SWATH,2012,2012,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSB,SBTL_QUAD,2010,2010,BULLITO,34.455433,-120.33205,Point Conception SMR,reference,reference
UCSC,SBTL_FISH,2010,2010,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2011,2011,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2014,2014,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2007,2007,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2006,2006,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2013,2013,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2015,2015,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2008,2008,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2019,2019,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2015,2015,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2013,2013,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2006,2006,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2007,2007,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2019,2019,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2018,2018,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2006,2006,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2018,2018,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2011,2011,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2010,2010,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2017,2017,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2018,2018,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2017,2017,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2007,2007,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2017,2017,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2014,2014,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2019,2019,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2011,2011,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2008,2008,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2014,2014,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2008,2008,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2015,2015,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2013,2013,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_SWATH,2010,2010,BUTTERFLY_DC,36.537439,-121.93567,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2017,2017,BUTTERFLY_UC,36.539655,-121.936297,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2010,2010,BUTTERFLY_UC,36.539655,-121.936297,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_UPC,2015,2015,BUTTERFLY_UC,36.539655,-121.936297,Carmel Bay SMCA,SMCA,MPA
UCSC,SBTL_FISH,2019,2019,BUTTERFLY_UC,36.539655,-121.936297,Carmel Bay SMCA,SMCA,MPA
